tick,elapsed_time,exploration_duration,exploration_pct,og_pct,octomap_pct,gt_known_cells,current_known_cells,matched_cells,gt_known_voxels,current_known_voxels,matched_voxels,free_ratio,occupied_ratio,unknown_ratio,iou_free,iou_occupied,exploration_rate,avg_exploration_rate,estimated_completion_time
3462,3465.061,72.204,7.688,7.688,0.000,25272,2703,1943,0,0,0,0.343,0.051,0.606,0.086,0.003,0.135,0.106,871.460
3463,3466.061,73.204,7.807,7.807,0.000,25272,2735,1973,0,0,0,0.345,0.050,0.605,0.087,0.003,0.119,0.107,859.964
3464,3467.061,74.205,8.056,8.056,0.000,25272,2839,2036,0,0,0,0.349,0.053,0.598,0.090,0.004,0.249,0.121,757.382
3465,3468.061,75.204,8.096,8.096,0.000,25272,2871,2046,0,0,0,0.346,0.053,0.601,0.090,0.004,0.040,0.113,811.754
3466,3469.061,76.204,8.242,8.242,0.000,25272,2928,2083,0,0,0,0.348,0.055,0.597,0.091,0.004,0.146,0.117,787.412
3467,3470.062,77.205,8.310,8.310,0.000,25272,2957,2100,0,0,0,0.351,0.056,0.593,0.092,0.005,0.067,0.112,821.600
3468,3471.061,78.204,8.365,8.365,0.000,25272,2983,2114,0,0,0,0.354,0.057,0.589,0.093,0.005,0.055,0.106,864.602
3469,3472.061,79.204,8.393,8.393,0.000,25272,2994,2121,0,0,0,0.355,0.058,0.588,0.093,0.005,0.028,0.098,933.278
3470,3473.061,80.204,8.420,8.420,0.000,25272,3003,2128,0,0,0,0.356,0.058,0.586,0.093,0.005,0.028,0.091,1005.147
3471,3474.061,81.204,8.452,8.452,0.000,25272,3016,2136,0,0,0,0.357,0.058,0.585,0.094,0.005,0.032,0.085,1074.949
3472,3475.061,82.204,8.666,8.666,0.000,25272,3079,2190,0,0,0,0.353,0.056,0.591,0.096,0.004,0.214,0.098,931.835
3473,3476.061,83.204,8.828,8.828,0.000,25272,3127,2231,0,0,0,0.349,0.056,0.595,0.098,0.004,0.162,0.104,872.986
3474,3477.061,84.204,8.951,8.951,0.000,25272,3163,2262,0,0,0,0.353,0.056,0.590,0.099,0.004,0.123,0.106,856.875
3475,3478.062,85.205,9.065,9.065,0.000,25272,3182,2291,0,0,0,0.351,0.054,0.595,0.101,0.004,0.115,0.107,849.068
3476,3479.061,86.204,9.133,9.133,0.000,25272,3209,2308,0,0,0,0.351,0.054,0.595,0.101,0.004,0.067,0.103,881.170
3477,3480.061,87.204,9.160,9.160,0.000,25272,3221,2315,0,0,0,0.346,0.054,0.600,0.102,0.004,0.028,0.096,950.416
3478,3481.061,88.204,9.271,9.271,0.000,25272,3268,2343,0,0,0,0.350,0.056,0.594,0.103,0.004,0.111,0.097,934.372
3479,3482.061,89.204,9.394,9.394,0.000,25272,3299,2374,0,0,0,0.348,0.055,0.597,0.104,0.004,0.123,0.100,909.176
3480,3483.061,90.204,9.607,9.607,0.000,25272,3376,2428,0,0,0,0.354,0.058,0.587,0.107,0.004,0.214,0.111,813.924
3481,3484.061,91.204,9.714,9.714,0.000,25272,3390,2455,0,0,0,0.358,0.057,0.586,0.108,0.004,0.107,0.111,816.060
3482,3485.061,92.204,9.782,9.782,0.000,25272,3404,2472,0,0,0,0.359,0.056,0.584,0.108,0.004,0.067,0.106,848.720
3483,3486.061,93.204,9.774,9.774,0.000,25272,3406,2470,0,0,0,0.359,0.057,0.584,0.108,0.004,-0.008,0.095,950.970
3484,3487.061,94.204,9.782,9.782,0.000,25272,3410,2472,0,0,0,0.358,0.058,0.583,0.108,0.006,0.008,0.086,1046.840
3485,3488.061,95.204,9.888,9.888,0.000,25272,3439,2499,0,0,0,0.362,0.058,0.580,0.109,0.006,0.107,0.088,1021.109
3486,3489.061,96.204,9.956,9.956,0.000,25272,3460,2516,0,0,0,0.361,0.058,0.581,0.110,0.006,0.067,0.086,1045.198
3487,3490.062,97.205,9.960,9.960,0.000,25272,3457,2517,0,0,0,0.356,0.057,0.588,0.110,0.006,0.004,0.078,1155.387
3488,3491.062,98.206,10.157,10.157,0.000,25272,3497,2567,0,0,0,0.356,0.055,0.589,0.112,0.006,0.198,0.090,999.295
3489,3492.061,99.205,10.268,10.268,0.000,25272,3538,2595,0,0,0,0.357,0.055,0.588,0.114,0.006,0.111,0.092,975.297
3490,3493.061,100.204,10.292,10.292,0.000,25272,3558,2601,0,0,0,0.353,0.056,0.592,0.114,0.006,0.024,0.085,1053.164
3491,3494.061,101.204,10.347,10.347,0.000,25272,3573,2615,0,0,0,0.349,0.055,0.596,0.115,0.006,0.055,0.082,1090.649
3492,3495.062,102.206,10.466,10.466,0.000,25272,3610,2645,0,0,0,0.352,0.056,0.592,0.116,0.006,0.119,0.086,1043.067
3493,3496.061,103.204,10.518,10.518,0.000,25272,3624,2658,0,0,0,0.351,0.055,0.593,0.116,0.006,0.052,0.082,1085.902
3494,3497.063,104.206,10.506,10.506,0.000,25272,3622,2655,0,0,0,0.346,0.055,0.599,0.116,0.006,-0.012,0.073,1226.314
3495,3498.061,105.204,10.609,10.609,0.000,25272,3655,2681,0,0,0,0.344,0.054,0.602,0.117,0.006,0.103,0.076,1176.429
3496,3499.061,106.204,10.751,10.751,0.000,25272,3698,2717,0,0,0,0.346,0.054,0.600,0.119,0.006,0.142,0.083,1080.084
3497,3500.061,107.204,10.767,10.767,0.000,25272,3704,2721,0,0,0,0.346,0.055,0.599,0.119,0.006,0.016,0.076,1174.876
3498,3501.061,108.205,10.886,10.886,0.000,25272,3736,2751,0,0,0,0.345,0.054,0.601,0.120,0.006,0.119,0.080,1110.829
3499,3502.061,109.204,10.913,10.913,0.000,25272,3744,2758,0,0,0,0.341,0.053,0.606,0.121,0.006,0.028,0.075,1188.272
3500,3503.061,110.204,11.064,11.064,0.000,25272,3786,2796,0,0,0,0.343,0.053,0.604,0.122,0.006,0.150,0.083,1077.884
3501,3504.063,111.206,11.060,11.060,0.000,25272,3785,2795,0,0,0,0.338,0.052,0.610,0.122,0.006,-0.004,0.074,1204.107
3502,3505.061,112.204,11.206,11.206,0.000,25272,3826,2832,0,0,0,0.342,0.052,0.606,0.124,0.006,0.147,0.081,1094.259
3503,3506.062,113.205,11.305,11.305,0.000,25272,3856,2857,0,0,0,0.338,0.052,0.611,0.125,0.006,0.099,0.083,1069.659
3504,3507.061,114.205,11.408,11.408,0.000,25272,3882,2883,0,0,0,0.341,0.052,0.608,0.126,0.006,0.103,0.085,1043.256
3505,3508.061,115.205,11.495,11.495,0.000,25272,3912,2905,0,0,0,0.337,0.051,0.613,0.127,0.006,0.087,0.085,1039.615
3506,3509.061,116.205,11.574,11.574,0.000,25272,3939,2925,0,0,0,0.339,0.051,0.610,0.128,0.006,0.079,0.085,1046.058
